Evaluation Metrics for Each Sample
======================================================================================================================
Sample       | a1           | a2           | a3           | abs_rel      | sq_rel       | rmse         | log_10       | rmse_log     | silog       
240          | 0.9069       | 0.9621       | 1.0000       | 0.0935       | 0.0361       | 0.2536       | 0.0381       | 0.1431       | 14.2579     
241          | 0.9883       | 1.0000       | 1.0000       | 0.0742       | 0.0232       | 0.2917       | 0.0340       | 0.0937       | 6.0233      
242          | 0.9747       | 0.9913       | 0.9996       | 0.0598       | 0.0271       | 0.2862       | 0.0262       | 0.0935       | 9.0543      
243          | 0.9856       | 1.0000       | 1.0000       | 0.1132       | 0.0466       | 0.3755       | 0.0529       | 0.1363       | 6.5722      
244          | 0.9993       | 1.0000       | 1.0000       | 0.0792       | 0.0252       | 0.2802       | 0.0364       | 0.0975       | 5.0096      
245          | 0.9950       | 1.0000       | 1.0000       | 0.0798       | 0.0304       | 0.3375       | 0.0363       | 0.0996       | 8.1558      
246          | 0.9903       | 1.0000       | 1.0000       | 0.0727       | 0.0249       | 0.2988       | 0.0334       | 0.0929       | 5.5104      
247          | 0.9993       | 1.0000       | 1.0000       | 0.0419       | 0.0109       | 0.2021       | 0.0178       | 0.0527       | 4.5660      
248          | 0.9962       | 1.0000       | 1.0000       | 0.0697       | 0.0185       | 0.2337       | 0.0318       | 0.0864       | 4.9489      
249          | 0.9949       | 1.0000       | 1.0000       | 0.0745       | 0.0146       | 0.1591       | 0.0336       | 0.0995       | 9.1759      
250          | 0.8380       | 0.9241       | 0.9589       | 0.1716       | 0.2324       | 1.1344       | 0.0820       | 0.2970       | 28.4954     
251          | 0.9148       | 0.9826       | 0.9985       | 0.1248       | 0.0632       | 0.4459       | 0.0587       | 0.1625       | 11.0902     
252          | 0.9827       | 0.9979       | 0.9993       | 0.0727       | 0.0325       | 0.3702       | 0.0305       | 0.0921       | 8.3779      
253          | 0.8921       | 0.9904       | 0.9938       | 0.1023       | 0.0748       | 0.5599       | 0.0440       | 0.1525       | 15.0613     
254          | 0.2436       | 0.7890       | 0.8505       | 0.5009       | 0.8658       | 1.2803       | 0.1601       | 0.4549       | 32.3892     
255          | 0.8502       | 0.9648       | 0.9909       | 0.1320       | 0.1332       | 0.7598       | 0.0546       | 0.1838       | 17.5776     
256          | 0.8252       | 0.9200       | 0.9872       | 0.1626       | 0.1272       | 0.6197       | 0.0653       | 0.2141       | 20.0942     
257          | 0.7274       | 0.9725       | 0.9910       | 0.1609       | 0.1611       | 0.8071       | 0.0696       | 0.2077       | 20.3685     
258          | 0.8417       | 0.9544       | 1.0000       | 0.1078       | 0.1378       | 0.9502       | 0.0508       | 0.1778       | 17.1944     
259          | 0.8138       | 0.9633       | 0.9986       | 0.1218       | 0.1279       | 0.8722       | 0.0565       | 0.1806       | 17.4733     
260          | 0.7667       | 0.9614       | 0.9892       | 0.1455       | 0.1907       | 1.0683       | 0.0619       | 0.2050       | 20.3148     
261          | 0.9907       | 0.9998       | 1.0000       | 0.0709       | 0.0253       | 0.3081       | 0.0297       | 0.0832       | 6.9985      
262          | 0.9796       | 0.9964       | 1.0000       | 0.0597       | 0.0201       | 0.2639       | 0.0264       | 0.0861       | 7.6518      
263          | 0.9762       | 0.9971       | 0.9997       | 0.0702       | 0.0262       | 0.3333       | 0.0312       | 0.0920       | 8.6129      
264          | 0.9967       | 0.9999       | 1.0000       | 0.0524       | 0.0125       | 0.1999       | 0.0227       | 0.0660       | 6.5814      
265          | 0.9755       | 0.9986       | 1.0000       | 0.0453       | 0.0144       | 0.2237       | 0.0204       | 0.0723       | 6.7260      
266          | 0.9331       | 0.9963       | 1.0000       | 0.0797       | 0.0429       | 0.4221       | 0.0351       | 0.1153       | 11.5195     
267          | 0.9747       | 0.9975       | 0.9997       | 0.0729       | 0.0294       | 0.3188       | 0.0300       | 0.0893       | 6.5486      
268          | 0.9024       | 0.9983       | 0.9999       | 0.0933       | 0.0847       | 0.7079       | 0.0406       | 0.1279       | 12.7630     
269          | 0.9751       | 0.9986       | 0.9999       | 0.0557       | 0.0287       | 0.3548       | 0.0248       | 0.0872       | 8.4650      
270          | 0.9642       | 0.9991       | 0.9999       | 0.0826       | 0.0486       | 0.5151       | 0.0359       | 0.1031       | 10.2608     
271          | 0.9459       | 0.9844       | 1.0000       | 0.0932       | 0.0798       | 0.7606       | 0.0436       | 0.1355       | 11.6647     
272          | 0.9879       | 1.0000       | 1.0000       | 0.0525       | 0.0167       | 0.2525       | 0.0237       | 0.0730       | 6.1532      
273          | 0.9919       | 0.9998       | 1.0000       | 0.0516       | 0.0157       | 0.2380       | 0.0235       | 0.0756       | 6.2868      
274          | 0.9929       | 0.9998       | 1.0000       | 0.0683       | 0.0317       | 0.4082       | 0.0310       | 0.0880       | 6.3292      
275          | 0.9807       | 0.9999       | 1.0000       | 0.1025       | 0.0452       | 0.4623       | 0.0474       | 0.1213       | 6.2265      
276          | 0.9805       | 1.0000       | 1.0000       | 0.0516       | 0.0130       | 0.1911       | 0.0232       | 0.0748       | 7.1541      
277          | 0.9639       | 0.9728       | 1.0000       | 0.0680       | 0.0246       | 0.2619       | 0.0305       | 0.1135       | 11.2680     
278          | 0.8538       | 0.9613       | 1.0000       | 0.0892       | 0.0521       | 0.4097       | 0.0436       | 0.1624       | 14.2012     
279          | 0.9145       | 0.9921       | 0.9996       | 0.0731       | 0.0380       | 0.3674       | 0.0346       | 0.1224       | 10.5214     
280          | 0.9965       | 1.0000       | 1.0000       | 0.0755       | 0.0168       | 0.2132       | 0.0322       | 0.0850       | 8.3820      
281          | 0.9922       | 0.9986       | 1.0000       | 0.0585       | 0.0136       | 0.2040       | 0.0254       | 0.0746       | 7.4168      
282          | 0.8235       | 0.9980       | 0.9999       | 0.1341       | 0.1209       | 0.8641       | 0.0612       | 0.1659       | 15.0437     
283          | 0.8602       | 0.9844       | 0.9999       | 0.0892       | 0.0939       | 0.7418       | 0.0420       | 0.1495       | 14.1137     
284          | 0.6617       | 0.9651       | 0.9867       | 0.1764       | 0.1971       | 1.0826       | 0.0857       | 0.2368       | 15.9017     
285          | 0.8327       | 0.9948       | 0.9991       | 0.1232       | 0.0909       | 0.7149       | 0.0575       | 0.1592       | 11.7689     
286          | 0.9391       | 0.9982       | 1.0000       | 0.0797       | 0.0513       | 0.5390       | 0.0367       | 0.1151       | 9.8051      
287          | 0.9907       | 0.9910       | 0.9913       | 0.0473       | 0.0287       | 0.4294       | 0.0214       | 0.0967       | 9.5523      
288          | 0.9714       | 0.9972       | 0.9998       | 0.0800       | 0.0287       | 0.2892       | 0.0350       | 0.1033       | 10.3192     
289          | 0.9384       | 0.9991       | 0.9997       | 0.0866       | 0.0375       | 0.3193       | 0.0361       | 0.1119       | 10.9993     
290          | 0.9866       | 0.9987       | 0.9997       | 0.0542       | 0.0116       | 0.1650       | 0.0229       | 0.0738       | 7.1380      
291          | 0.9936       | 1.0000       | 1.0000       | 0.0454       | 0.0066       | 0.1147       | 0.0202       | 0.0617       | 5.5224      
292          | 0.9854       | 0.9973       | 0.9973       | 0.0852       | 0.0364       | 0.3039       | 0.0351       | 0.1079       | 10.0074     
293          | 0.9372       | 0.9954       | 0.9995       | 0.1079       | 0.0564       | 0.4835       | 0.0453       | 0.1289       | 12.1982     
294          | 0.8989       | 0.9444       | 0.9997       | 0.1063       | 0.0488       | 0.3237       | 0.0410       | 0.1568       | 14.0877     
295          | 0.9673       | 0.9926       | 0.9971       | 0.1054       | 0.0411       | 0.3552       | 0.0446       | 0.1244       | 10.2372     
296          | 0.9772       | 0.9901       | 0.9972       | 0.0577       | 0.0216       | 0.2707       | 0.0258       | 0.0938       | 9.3068      
297          | 0.7816       | 0.9965       | 0.9995       | 0.1664       | 0.1515       | 0.8514       | 0.0683       | 0.1804       | 16.9571     
298          | 0.8292       | 0.9975       | 0.9999       | 0.1177       | 0.0938       | 0.7076       | 0.0519       | 0.1535       | 15.3463     
299          | 0.9801       | 0.9936       | 1.0000       | 0.0745       | 0.0292       | 0.3184       | 0.0315       | 0.0956       | 8.5625      
300          | 0.9740       | 0.9907       | 0.9983       | 0.1119       | 0.0684       | 0.5257       | 0.0453       | 0.1295       | 8.7298      
301          | 0.9638       | 0.9918       | 0.9997       | 0.1335       | 0.0757       | 0.4976       | 0.0534       | 0.1406       | 7.3301      
302          | 0.9725       | 0.9923       | 0.9998       | 0.0706       | 0.0304       | 0.2926       | 0.0289       | 0.0950       | 7.9672      
303          | 0.9795       | 0.9989       | 0.9999       | 0.0514       | 0.0208       | 0.3304       | 0.0223       | 0.0742       | 7.3689      
304          | 0.9782       | 0.9991       | 1.0000       | 0.1094       | 0.0491       | 0.4018       | 0.0446       | 0.1163       | 6.6271      
305          | 0.9824       | 0.9922       | 0.9999       | 0.0488       | 0.0196       | 0.2785       | 0.0219       | 0.0813       | 7.9992      
306          | 0.9575       | 0.9887       | 0.9992       | 0.0798       | 0.0536       | 0.4975       | 0.0334       | 0.1110       | 10.3983     
307          | 0.9996       | 1.0000       | 1.0000       | 0.0373       | 0.0062       | 0.1382       | 0.0160       | 0.0454       | 4.3035      
308          | 0.8620       | 0.9987       | 0.9988       | 0.0933       | 0.0406       | 0.3639       | 0.0372       | 0.1307       | 12.0358     
309          | 0.9243       | 0.9976       | 1.0000       | 0.1348       | 0.0483       | 0.3713       | 0.0555       | 0.1466       | 12.9817     
310          | 0.8049       | 0.9016       | 1.0000       | 0.1759       | 0.1152       | 0.5238       | 0.0695       | 0.2191       | 21.9089     
311          | 0.9315       | 0.9950       | 0.9996       | 0.0849       | 0.0589       | 0.5279       | 0.0371       | 0.1194       | 11.5612     
312          | 0.9329       | 0.9990       | 0.9998       | 0.0833       | 0.0290       | 0.2307       | 0.0335       | 0.1157       | 10.4576     
313          | 0.8644       | 0.9653       | 0.9835       | 0.1338       | 0.1000       | 0.5201       | 0.0536       | 0.1888       | 18.7350     
314          | 0.9392       | 0.9946       | 0.9975       | 0.0967       | 0.0423       | 0.3503       | 0.0443       | 0.1305       | 10.1013     
315          | 0.9300       | 0.9920       | 0.9999       | 0.1348       | 0.0570       | 0.4347       | 0.0630       | 0.1614       | 8.8933      
316          | 0.9921       | 0.9995       | 1.0000       | 0.0467       | 0.0179       | 0.3112       | 0.0207       | 0.0645       | 6.2494      
317          | 0.9801       | 0.9984       | 0.9999       | 0.0598       | 0.0243       | 0.3223       | 0.0267       | 0.0848       | 8.1928      
318          | 0.8627       | 0.9982       | 0.9999       | 0.1086       | 0.0735       | 0.6179       | 0.0483       | 0.1416       | 13.8065     
319          | 0.9892       | 1.0000       | 1.0000       | 0.0560       | 0.0247       | 0.3794       | 0.0251       | 0.0736       | 6.2673      
320          | 0.9960       | 1.0000       | 1.0000       | 0.0686       | 0.0130       | 0.1617       | 0.0286       | 0.0767       | 5.1173      
321          | 0.6296       | 0.9321       | 0.9993       | 0.2174       | 0.1707       | 0.6826       | 0.0806       | 0.2419       | 17.9761     
322          | 0.8954       | 0.9915       | 0.9967       | 0.1532       | 0.1224       | 0.6620       | 0.0604       | 0.1650       | 11.3299     
323          | 0.9794       | 0.9969       | 0.9990       | 0.0522       | 0.0134       | 0.1636       | 0.0222       | 0.0788       | 7.7594      
324          | 0.9940       | 0.9997       | 0.9998       | 0.0693       | 0.0125       | 0.1582       | 0.0303       | 0.0818       | 7.7634      
325          | 0.9704       | 0.9972       | 0.9995       | 0.0600       | 0.0324       | 0.4258       | 0.0258       | 0.0879       | 8.2051      
326          | 0.8245       | 1.0000       | 1.0000       | 0.1566       | 0.0521       | 0.2971       | 0.0620       | 0.1616       | 8.0206      
327          | 0.9713       | 0.9994       | 0.9999       | 0.1212       | 0.0326       | 0.2324       | 0.0490       | 0.1339       | 9.6209      
328          | 0.9707       | 0.9965       | 0.9993       | 0.0644       | 0.0277       | 0.3142       | 0.0277       | 0.0922       | 9.1904      
329          | 0.9825       | 0.9989       | 1.0000       | 0.0455       | 0.0180       | 0.2664       | 0.0206       | 0.0758       | 7.1443      
330          | 0.8859       | 0.9240       | 1.0000       | 0.1318       | 0.0623       | 0.3597       | 0.0516       | 0.1827       | 18.0954     
331          | 0.8634       | 0.9189       | 0.9635       | 0.1514       | 0.1076       | 0.6378       | 0.0595       | 0.2150       | 21.4023     
332          | 0.9247       | 0.9857       | 0.9974       | 0.1207       | 0.0880       | 0.6817       | 0.0551       | 0.1567       | 14.6983     
333          | 0.9230       | 0.9966       | 1.0000       | 0.0755       | 0.0209       | 0.2339       | 0.0312       | 0.1059       | 10.3064     
334          | 0.9985       | 1.0000       | 1.0000       | 0.0744       | 0.0200       | 0.2559       | 0.0339       | 0.0881       | 4.7944      
335          | 0.9621       | 0.9992       | 0.9999       | 0.0811       | 0.0363       | 0.3927       | 0.0354       | 0.1053       | 10.5225     
336          | 0.8709       | 0.9960       | 0.9991       | 0.1040       | 0.0535       | 0.4462       | 0.0492       | 0.1424       | 8.9393      
337          | 0.7443       | 0.9874       | 1.0000       | 0.1516       | 0.0850       | 0.5599       | 0.0647       | 0.1807       | 17.7728     
338          | 0.8153       | 0.9925       | 0.9996       | 0.1284       | 0.0675       | 0.4875       | 0.0557       | 0.1676       | 16.2847     
339          | 0.9819       | 0.9989       | 0.9998       | 0.0644       | 0.0174       | 0.2269       | 0.0278       | 0.0839       | 8.3470      
340          | 0.9004       | 0.9851       | 0.9995       | 0.0876       | 0.0683       | 0.6035       | 0.0395       | 0.1366       | 12.8737     
341          | 0.9832       | 0.9994       | 1.0000       | 0.0614       | 0.0213       | 0.2976       | 0.0274       | 0.0812       | 7.5199      
342          | 0.9534       | 0.9986       | 0.9999       | 0.0961       | 0.0601       | 0.5985       | 0.0446       | 0.1220       | 7.3789      
343          | 0.9784       | 0.9997       | 1.0000       | 0.0558       | 0.0404       | 0.5703       | 0.0255       | 0.0825       | 7.0516      
344          | 0.9715       | 0.9990       | 0.9998       | 0.0619       | 0.0279       | 0.3639       | 0.0283       | 0.0921       | 7.4481      
345          | 0.8244       | 0.9935       | 0.9999       | 0.1327       | 0.0511       | 0.3531       | 0.0538       | 0.1565       | 14.8802     
346          | 0.9854       | 1.0000       | 1.0000       | 0.0621       | 0.0184       | 0.2537       | 0.0279       | 0.0835       | 7.4842      
347          | 0.9829       | 1.0000       | 1.0000       | 0.0840       | 0.0290       | 0.3252       | 0.0374       | 0.0996       | 8.8418      
348          | 0.9987       | 1.0000       | 1.0000       | 0.0620       | 0.0149       | 0.2083       | 0.0279       | 0.0755       | 5.9502      
349          | 0.9820       | 0.9994       | 0.9999       | 0.1070       | 0.0307       | 0.2717       | 0.0460       | 0.1180       | 11.7955     
350          | 0.5898       | 0.9803       | 1.0000       | 0.2109       | 0.0735       | 0.2843       | 0.0796       | 0.2235       | 13.3147     
351          | 0.9975       | 1.0000       | 1.0000       | 0.0406       | 0.0075       | 0.1440       | 0.0180       | 0.0577       | 5.6180      
352          | 0.7663       | 0.9340       | 0.9849       | 0.1560       | 0.1290       | 0.7000       | 0.0773       | 0.2260       | 15.3988     
353          | 0.9450       | 0.9989       | 1.0000       | 0.1095       | 0.0348       | 0.2769       | 0.0455       | 0.1287       | 12.4282     
354          | 0.9361       | 0.9987       | 1.0000       | 0.0936       | 0.0370       | 0.3457       | 0.0422       | 0.1173       | 10.1979     
355          | 0.8783       | 0.9973       | 1.0000       | 0.1027       | 0.0302       | 0.2184       | 0.0426       | 0.1319       | 13.1624     
356          | 0.9999       | 1.0000       | 1.0000       | 0.0419       | 0.0075       | 0.1441       | 0.0185       | 0.0560       | 5.4736      
357          | 0.9385       | 1.0000       | 1.0000       | 0.0985       | 0.0365       | 0.3330       | 0.0414       | 0.1250       | 12.4710     
358          | 0.9404       | 0.9999       | 1.0000       | 0.0896       | 0.0362       | 0.3563       | 0.0416       | 0.1178       | 7.7500      
359          | 0.9018       | 0.9962       | 0.9998       | 0.1127       | 0.0356       | 0.2866       | 0.0530       | 0.1438       | 8.2334      
360          | 0.8559       | 0.9845       | 0.9999       | 0.1346       | 0.0497       | 0.3186       | 0.0571       | 0.1690       | 16.8354     
361          | 0.9733       | 0.9993       | 0.9995       | 0.0805       | 0.0230       | 0.2372       | 0.0369       | 0.1061       | 8.2614      
362          | 0.9458       | 0.9951       | 1.0000       | 0.0773       | 0.0267       | 0.2368       | 0.0315       | 0.1100       | 10.0166     
363          | 0.9560       | 0.9937       | 1.0000       | 0.0815       | 0.0296       | 0.2605       | 0.0334       | 0.1045       | 9.2139      
364          | 0.9890       | 0.9985       | 0.9992       | 0.0558       | 0.0132       | 0.1767       | 0.0246       | 0.0793       | 7.8123      
365          | 0.9844       | 0.9989       | 0.9999       | 0.0870       | 0.0207       | 0.2116       | 0.0383       | 0.1019       | 9.7909      
366          | 0.7980       | 0.9936       | 1.0000       | 0.1690       | 0.0729       | 0.3542       | 0.0657       | 0.1810       | 10.9116     
367          | 0.9938       | 1.0000       | 1.0000       | 0.0978       | 0.0230       | 0.2027       | 0.0399       | 0.1060       | 5.4076      
368          | 0.9995       | 1.0000       | 1.0000       | 0.0283       | 0.0043       | 0.1096       | 0.0123       | 0.0397       | 3.9616      
369          | 0.8994       | 1.0000       | 1.0000       | 0.1295       | 0.0411       | 0.2667       | 0.0518       | 0.1431       | 10.6436     
370          | 0.9092       | 0.9745       | 1.0000       | 0.1559       | 0.0529       | 0.3054       | 0.0613       | 0.1642       | 8.7795      
371          | 0.8114       | 0.9996       | 1.0000       | 0.1645       | 0.0544       | 0.3073       | 0.0648       | 0.1683       | 7.9586      
372          | 0.9290       | 0.9996       | 1.0000       | 0.0881       | 0.0147       | 0.1244       | 0.0355       | 0.1114       | 8.7444      
373          | 0.4083       | 0.9987       | 1.0000       | 0.2792       | 0.1031       | 0.3394       | 0.1049       | 0.2604       | 9.7733      
374          | 0.6849       | 1.0000       | 1.0000       | 0.2153       | 0.0653       | 0.2883       | 0.0837       | 0.2040       | 6.7314      
375          | 0.9994       | 1.0000       | 1.0000       | 0.0467       | 0.0063       | 0.1104       | 0.0207       | 0.0604       | 5.6835      
376          | 0.9963       | 1.0000       | 1.0000       | 0.0465       | 0.0043       | 0.0739       | 0.0199       | 0.0574       | 5.6146      
377          | 0.9836       | 0.9959       | 1.0000       | 0.0632       | 0.0086       | 0.1004       | 0.0262       | 0.0798       | 6.4542      
378          | 0.8991       | 0.9350       | 0.9618       | 0.1107       | 0.0689       | 0.4502       | 0.0553       | 0.2084       | 17.9046     
379          | 0.9995       | 1.0000       | 1.0000       | 0.0404       | 0.0049       | 0.0961       | 0.0175       | 0.0526       | 5.2566      
380          | 0.9926       | 1.0000       | 1.0000       | 0.0757       | 0.0150       | 0.1589       | 0.0350       | 0.1028       | 7.1269      
381          | 0.9927       | 0.9999       | 1.0000       | 0.1406       | 0.0246       | 0.1704       | 0.0572       | 0.1374       | 6.5919      
382          | 0.8059       | 0.9996       | 0.9999       | 0.1557       | 0.0402       | 0.2198       | 0.0610       | 0.1690       | 10.1074     
383          | 0.6532       | 1.0000       | 1.0000       | 0.2122       | 0.0521       | 0.2215       | 0.0819       | 0.2082       | 8.8602      
384          | 0.9475       | 0.9997       | 1.0000       | 0.0860       | 0.0143       | 0.1282       | 0.0354       | 0.1074       | 9.9266      
385          | 0.6956       | 0.7969       | 0.9941       | 0.2221       | 0.1215       | 0.4291       | 0.0809       | 0.2810       | 26.3647     
386          | 0.8587       | 0.9417       | 0.9898       | 0.1507       | 0.1062       | 0.6043       | 0.0612       | 0.2039       | 18.6102     
387          | 0.9951       | 1.0000       | 1.0000       | 0.0495       | 0.0103       | 0.1483       | 0.0207       | 0.0661       | 6.0705      
388          | 0.8558       | 0.9969       | 1.0000       | 0.1101       | 0.0282       | 0.1758       | 0.0441       | 0.1470       | 14.5658     
389          | 0.8352       | 0.9950       | 1.0000       | 0.1347       | 0.0407       | 0.2438       | 0.0536       | 0.1620       | 15.3381     
390          | 0.9796       | 1.0000       | 1.0000       | 0.0798       | 0.0164       | 0.1727       | 0.0369       | 0.1039       | 6.5108      
391          | 0.9176       | 0.9993       | 1.0000       | 0.1690       | 0.0384       | 0.2200       | 0.0671       | 0.1651       | 6.0704      
392          | 0.9361       | 0.9932       | 0.9948       | 0.1328       | 0.0552       | 0.3425       | 0.0526       | 0.1477       | 9.6539      
393          | 0.8675       | 0.9963       | 0.9999       | 0.1144       | 0.0318       | 0.2129       | 0.0455       | 0.1390       | 11.0553     
394          | 0.9822       | 0.9976       | 1.0000       | 0.1036       | 0.0328       | 0.3319       | 0.0436       | 0.1128       | 8.9181      
395          | 0.6644       | 0.9997       | 1.0000       | 0.1497       | 0.0847       | 0.5205       | 0.0717       | 0.1873       | 10.6180     
396          | 0.9701       | 0.9991       | 1.0000       | 0.0973       | 0.0325       | 0.2924       | 0.0451       | 0.1220       | 7.3459      
397          | 0.9895       | 0.9988       | 1.0000       | 0.0748       | 0.0222       | 0.2519       | 0.0340       | 0.0976       | 7.8540      
398          | 0.9471       | 0.9993       | 1.0000       | 0.0960       | 0.0346       | 0.3074       | 0.0439       | 0.1226       | 8.7416      
399          | 0.8062       | 0.9998       | 1.0000       | 0.1517       | 0.0666       | 0.4215       | 0.0708       | 0.1755       | 11.4670     
400          | 0.3028       | 0.9276       | 1.0000       | 0.2365       | 0.1447       | 0.5877       | 0.1193       | 0.2962       | 13.5580     
401          | 0.9725       | 1.0000       | 1.0000       | 0.0432       | 0.0069       | 0.1060       | 0.0184       | 0.0650       | 6.4942      
402          | 0.9758       | 1.0000       | 1.0000       | 0.0712       | 0.0188       | 0.2261       | 0.0321       | 0.0930       | 8.3928      
403          | 0.9997       | 1.0000       | 1.0000       | 0.0465       | 0.0067       | 0.1174       | 0.0206       | 0.0588       | 5.2582      
404          | 0.9974       | 0.9989       | 1.0000       | 0.0385       | 0.0082       | 0.1586       | 0.0164       | 0.0531       | 4.9124      
405          | 0.7867       | 0.9959       | 0.9984       | 0.1527       | 0.0597       | 0.3690       | 0.0612       | 0.1699       | 14.2590     
406          | 0.9991       | 1.0000       | 1.0000       | 0.0271       | 0.0027       | 0.0802       | 0.0119       | 0.0362       | 3.4769      
407          | 0.9799       | 0.9974       | 0.9998       | 0.0654       | 0.0194       | 0.2641       | 0.0289       | 0.0895       | 8.8483      
408          | 0.8561       | 0.9792       | 0.9906       | 0.1156       | 0.0563       | 0.3111       | 0.0464       | 0.1739       | 17.1226     
409          | 1.0000       | 1.0000       | 1.0000       | 0.0433       | 0.0072       | 0.1481       | 0.0191       | 0.0527       | 4.6950      
410          | 0.9972       | 1.0000       | 1.0000       | 0.0408       | 0.0065       | 0.1159       | 0.0182       | 0.0605       | 5.6849      
411          | 0.9206       | 0.9981       | 0.9994       | 0.0915       | 0.0505       | 0.4817       | 0.0405       | 0.1255       | 12.4840     
412          | 0.9972       | 1.0000       | 1.0000       | 0.0368       | 0.0045       | 0.0817       | 0.0155       | 0.0524       | 4.8835      
413          | 0.9956       | 0.9980       | 1.0000       | 0.0405       | 0.0102       | 0.2073       | 0.0182       | 0.0579       | 4.6151      
414          | 0.9909       | 0.9988       | 0.9999       | 0.0602       | 0.0129       | 0.1835       | 0.0267       | 0.0779       | 7.4218      
415          | 0.9491       | 0.9977       | 0.9998       | 0.0705       | 0.0341       | 0.3445       | 0.0300       | 0.0994       | 9.9032      
416          | 0.9965       | 0.9992       | 1.0000       | 0.0480       | 0.0080       | 0.1382       | 0.0204       | 0.0609       | 5.8951      
417          | 0.9943       | 1.0000       | 1.0000       | 0.0691       | 0.0128       | 0.1521       | 0.0317       | 0.0922       | 6.3811      
418          | 0.9944       | 0.9991       | 0.9991       | 0.0609       | 0.0122       | 0.1650       | 0.0268       | 0.0831       | 8.0773      
419          | 0.9461       | 0.9940       | 0.9998       | 0.0969       | 0.0465       | 0.3745       | 0.0405       | 0.1221       | 12.0845     
420          | 0.9159       | 0.9954       | 0.9981       | 0.1038       | 0.0462       | 0.4033       | 0.0487       | 0.1387       | 9.5482      
421          | 0.9946       | 0.9973       | 0.9999       | 0.0322       | 0.0070       | 0.1633       | 0.0140       | 0.0536       | 5.3322      
422          | 0.9730       | 0.9984       | 0.9996       | 0.0895       | 0.0194       | 0.1730       | 0.0364       | 0.1073       | 8.3570      
423          | 0.9880       | 0.9984       | 0.9995       | 0.0570       | 0.0112       | 0.1447       | 0.0250       | 0.0808       | 7.4201      
424          | 0.9949       | 0.9989       | 1.0000       | 0.0385       | 0.0113       | 0.2180       | 0.0170       | 0.0543       | 5.0257      
425          | 0.9987       | 1.0000       | 1.0000       | 0.0412       | 0.0076       | 0.1579       | 0.0184       | 0.0518       | 3.3883      
426          | 0.9712       | 1.0000       | 1.0000       | 0.0871       | 0.0342       | 0.3306       | 0.0375       | 0.1093       | 10.8813     
427          | 0.9868       | 0.9998       | 1.0000       | 0.0392       | 0.0124       | 0.2455       | 0.0170       | 0.0593       | 5.7851      
428          | 0.9819       | 0.9995       | 1.0000       | 0.0537       | 0.0159       | 0.2419       | 0.0238       | 0.0771       | 7.6307      
429          | 0.9675       | 0.9824       | 0.9930       | 0.0724       | 0.0511       | 0.4091       | 0.0292       | 0.1187       | 11.7199     
430          | 0.9369       | 0.9808       | 0.9925       | 0.0809       | 0.0655       | 0.6181       | 0.0341       | 0.1411       | 13.8696     
431          | 0.8522       | 0.9463       | 0.9567       | 0.2420       | 0.7536       | 1.0947       | 0.0673       | 0.3302       | 30.5947     
432          | 0.9199       | 0.9915       | 0.9983       | 0.0773       | 0.0521       | 0.5028       | 0.0352       | 0.1210       | 11.3470     
433          | 0.8966       | 0.9956       | 0.9998       | 0.1057       | 0.0701       | 0.5422       | 0.0452       | 0.1401       | 13.7871     
434          | 0.6145       | 0.8491       | 0.9628       | 0.2572       | 0.1685       | 0.4528       | 0.0935       | 0.2946       | 26.5744     
435          | 0.9275       | 0.9700       | 0.9997       | 0.1078       | 0.0982       | 0.8681       | 0.0472       | 0.1468       | 14.5146     
436          | 0.9457       | 0.9994       | 1.0000       | 0.0755       | 0.0619       | 0.6530       | 0.0335       | 0.1040       | 10.2796     
437          | 0.8999       | 0.9969       | 0.9998       | 0.0996       | 0.0540       | 0.4599       | 0.0422       | 0.1280       | 12.5823     
438          | 0.9487       | 0.9912       | 0.9988       | 0.1018       | 0.0320       | 0.2821       | 0.0416       | 0.1277       | 12.0939     
439          | 0.5300       | 0.8294       | 0.9856       | 0.2871       | 0.2367       | 0.8402       | 0.1131       | 0.3135       | 30.5747     
440          | 0.9709       | 0.9926       | 0.9992       | 0.0804       | 0.0456       | 0.4500       | 0.0341       | 0.1085       | 10.8474     
441          | 0.8174       | 0.9826       | 1.0000       | 0.1364       | 0.0725       | 0.4675       | 0.0556       | 0.1645       | 15.4819     
442          | 0.9941       | 1.0000       | 1.0000       | 0.0395       | 0.0106       | 0.1976       | 0.0176       | 0.0578       | 5.4027      
443          | 0.9653       | 0.9995       | 0.9999       | 0.0773       | 0.0221       | 0.2718       | 0.0328       | 0.0964       | 9.2818      
444          | 0.8606       | 0.9854       | 0.9990       | 0.0927       | 0.0697       | 0.5723       | 0.0405       | 0.1465       | 14.6381     
445          | 0.9627       | 0.9987       | 0.9998       | 0.0901       | 0.0226       | 0.2216       | 0.0371       | 0.1051       | 8.5231      
446          | 0.5944       | 0.9238       | 0.9930       | 0.2433       | 0.2032       | 0.7705       | 0.0906       | 0.2498       | 15.2400     
447          | 0.8294       | 0.9928       | 0.9991       | 0.1656       | 0.0928       | 0.5580       | 0.0652       | 0.1700       | 8.5687      
448          | 0.5282       | 0.9444       | 0.9946       | 0.2919       | 0.3649       | 1.2049       | 0.1069       | 0.2814       | 14.4626     
449          | 0.5521       | 0.9169       | 0.9974       | 0.2750       | 0.3192       | 1.1017       | 0.1013       | 0.2732       | 15.8061     
